Uid,Did,Key,Time,UpdateTime,GPX
6499811869,xiaomiwear_app,outdoor_run_class,1703637076,1703638149,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231227outdoor_run_class_2.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=vIUXW1f0vT4ySrLJjfN2vEctRbg=
6499811869,xiaomiwear_app,outdoor_run_class,1703589211,1703637069,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231226outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=K6BUeoAnw/u5qL3KDjvWER7YFV8=
6499811869,xiaomiwear_app,outdoor_run_class,1703585198,1703586435,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231226outdoor_run_class_1.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=tT4ltsQkzlen4HZv3RSLlZcwm6M=
6499811869,xiaomiwear_app,outdoor_run_class,1703500245,1703585168,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231225outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Q8YYYq6+qcVkV9C7Dq8/kixMUQE=
6499811869,xiaomiwear_app,outdoor_run_class,1703498897,1703500393,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231225outdoor_run_class_1.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=t7mUdxbuyQRW5Wh9kl9YPyrXyhE=
6499811869,xiaomiwear_app,outdoor_run_class,1702898120,1702900975,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231218outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=+/SXzg8cLl92zXJ/G3vx19dIPAo=
6499811869,xiaomiwear_app,outdoor_run_class,1702894255,1702895053,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231218outdoor_run_class_1.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=EZrCxpxhNGsVDMQdzXvaeS/eeLw=
6499811869,xiaomiwear_app,outdoor_run_class,1702634704,1702894691,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231215outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=CGhTBDNRXvQY1nWmJd3k3ZJFXRw=
6499811869,xiaomiwear_app,outdoor_run_class,1702548586,1702550043,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231214outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=FMH6zh2LQTp5QIvHShdQPw/vBXk=
6499811869,xiaomiwear_app,outdoor_run_class,1702292325,1702464826,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231211outdoor_run_class_0.gpx?Expires=1787109537000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Z811SloBwiiXNmMBnDCezU0AQkE=
6499811869,xiaomiwear_app,outdoor_run_class,1702268566,1702292146,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231211outdoor_run_class_1.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=KfGiFbKpYVXdC0rn1ab9VkqZJbU=
6499811869,xiaomiwear_app,outdoor_run_class,1702254358,1702292144,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231211outdoor_run_class_2.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=LEbFbXRw8X57yIfnEAZ8WrYNAo0=
6499811869,xiaomiwear_app,outdoor_run_class,1702120468,1702215688,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231209outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=t62LJfhcsFX2tAcMDi5qc9dYrB0=
6499811869,xiaomiwear_app,outdoor_run_class,1701508331,1701769152,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231202outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=9RMlWsMqXtMzKDJV7wAqk4jS0JA=
6499811869,xiaomiwear_app,outdoor_run_class,1701477595,1701508325,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231202outdoor_run_class_1.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=6QmEOitp2E6/ip4J3ah3CKTqhgw=
6499811869,xiaomiwear_app,outdoor_run_class,1701426110,1701477593,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231201outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=5WurHf79Rbu/XPcVaIAUukPaLkU=
6499811869,xiaomiwear_app,outdoor_run_class,1701356801,1701426088,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231130outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Mz5F6o6VsXNc0qctyyjbkyhXUwI=
6499811869,xiaomiwear_app,outdoor_run_class,1701338759,1701339159,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231130outdoor_run_class_1.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=ht2Ht7avBz/DL/6+uOXEWwbpq9w=
6499811869,xiaomiwear_app,outdoor_run_class,1701317506,1701338684,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231130outdoor_run_class_2.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=u2A+tOQEVhqBqyubNOcKDr1Mo+M=
6499811869,xiaomiwear_app,outdoor_run_class,1701234016,1701338681,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231129outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=3RdTDBmJ4fif4nrSmh3BxnDcSwg=
6499811869,xiaomiwear_app,outdoor_run_class,1700736805,1700754699,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231123outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=VmXAH8l/QmQ+NP7BKld6X33fHw4=
6499811869,xiaomiwear_app,outdoor_run_class,1700648499,1700658465,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231122outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=IP2mwzg1C0O61HW3Rc8BZjlRZRw=
6499811869,xiaomiwear_app,outdoor_run_class,1700561398,1700569980,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231121outdoor_run_class_0.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=Rdj/oM6bfbhfyy5x+g33rVBj6iY=
6499811869,xiaomiwear_app,outdoor_run_class,1700542562,1700543016,https://alsgp0.fds.api.xiaomi.com/watchprivacy/user-privacy-gpx-files/6499811869/7a6305526c8f2a82715bce72e666b5e0_1779333327/20231121outdoor_run_class_1.gpx?Expires=1787109538000&GalaxyAccessKeyId=AK7GLVK7GPCJW6HOWC&Signature=jrRltFC3be3gK1wOtT4fuF08D28=
